SSams_cooking,SSams_dishwasher,SSams_dishwasher_end,SSams_drier,SSams_drier_end,SSams_entertainment,SSams_equipment,SSams_freezer,SSams_fridge,SSams_lighting,SSams_office,SSams_washingmachine,SSams_washingmachine_end,SSonn_cooking,SSonn_dishwasher,SSonn_dishwasher_end,SSonn_drier,SSonn_drier_end,SSonn_entertainment,SSonn_equipment,SSonn_freezer,SSonn_fridge,SSonn_lighting,SSonn_office,SSonn_washingmachine,SSonn_washingmachine_end,SWerk_cooking,SWerk_dishwasher,SWerk_dishwasher_end,SWerk_drier,SWerk_drier_end,SWerk_entertainment,SWerk_equipment,SWerk_freezer,SWerk_fridge,SWerk_lighting,SWerk_office,SWerk_washingmachine,SWerk_washingmachine_end,USams_cooking,USams_dishwasher,USams_dishwasher_end,USams_drier,USams_drier_end,USams_entertainment,USams_equipment,USams_freezer,USams_fridge,USams_lighting,USams_office,USams_washingmachine,USams_washingmachine_end,USonn_cooking,USonn_dishwasher,USonn_dishwasher_end,USonn_drier,USonn_drier_end,USonn_entertainment,USonn_equipment,USonn_freezer,USonn_fridge,USonn_lighting,USonn_office,USonn_washingmachine,USonn_washingmachine_end,UWerk_cooking,UWerk_dishwasher,UWerk_dishwasher_end,UWerk_drier,UWerk_drier_end,UWerk_entertainment,UWerk_equipment,UWerk_freezer,UWerk_fridge,UWerk_lighting,UWerk_office,UWerk_washingmachine,UWerk_washingmachine_end,WSams_cooking,WSams_dishwasher,WSams_dishwasher_end,WSams_drier,WSams_drier_end,WSams_entertainment,WSams_equipment,WSams_freezer,WSams_fridge,WSams_lighting,WSams_office,WSams_washingmachine,WSams_washingmachine_end,WSonn_cooking,WSonn_dishwasher,WSonn_dishwasher_end,WSonn_drier,WSonn_drier_end,WSonn_entertainment,WSonn_equipment,WSonn_freezer,WSonn_fridge,WSonn_lighting,WSonn_office,WSonn_washingmachine,WSonn_washingmachine_end,WWerk_cooking,WWerk_dishwasher,WWerk_dishwasher_end,WWerk_drier,WWerk_drier_end,WWerk_entertainment,WWerk_equipment,WWerk_freezer,WWerk_fridge,WWerk_lighting,WWerk_office,WWerk_washingmachine,WWerk_washingmachine_end
0.00121842,0.00166594,0.001637,0.00103621,0.0009822,0.00133857,0.0018853,0.000696736,0.000696736,0.000267979,0.000832145,0.000984319,0.0009822,0.000656235,0.00165666,0.001637,0.000728752,0.0009822,0.00103996,0.00153232,0.000700111,0.000700111,0.000728797,0.0009822,0.000832248,0.0009822,0.00074034,0.00182337,0.001637,0.000794682,0.0009822,0.00209715,0.00174747,0.000696736,0.000696736,0.000131865,0.00161488,0.00230254,0.0009822,0.00157152,0.00175537,0.001637,0.00182905,0.0009822,0.0016714,0.00134221,0.000696736,0.000696736,0.000788066,0.000989921,0.00093406,0.0009822,0.00132975,0.00161511,0.001637,0.000388742,0.0009822,0.00170049,0.00116126,0.000696736,0.000696736,0.000708451,0.000156381,0.000992597,0.0009822,0.00136685,0.00219494,0.001637,0.00120885,0.0009822,0.00140898,0.00145446,0.000696736,0.000696736,0.000618393,0.000654929,0.00184837,0.0009822,0.00143466,0.00196099,0.001637,0.00104035,0.0009822,0.00149851,0.00132616,0.000696736,0.000696736,0.00183061,0.00127136,0.00263351,0.0009822,0.000886951,0.00053778,0.001637,0.00155795,0.0009822,0.00124037,0.00101415,0.000700111,0.000700111,0.00200889,0.000208508,0.00169827,0.0009822,0.00142472,0.00107612,0.001637,0.00128057,0.0009822,0.00144149,0.0012099,0.000696736,0.000696736,0.00234478,0.00107179,0.00154487,0.0009822
0.00121395,0.00168218,0.00163456,0.00103229,0.000980735,0.00134141,0.00189081,0.000696678,0.000696678,0.000274957,0.000832741,0.000982792,0.000980735,0.000655197,0.0016731,0.00163456,0.000737711,0.000980735,0.0010434,0.00153329,0.000700057,0.000700057,0.000745705,0.000980735,0.000837818,0.000980735,0.000732889,0.00183741,0.00163456,0.000787894,0.000980735,0.00213638,0.0017314,0.000696678,0.000696678,0.00013666,0.00163224,0.00230794,0.000980735,0.00156918,0.0017702,0.00163456,0.00182208,0.000980735,0.00167425,0.00134445,0.000696678,0.000696678,0.000806561,0.000988252,0.000928634,0.000980735,0.00132957,0.00163246,0.00163456,0.000391292,0.000980735,0.00170499,0.00117081,0.000696678,0.000696678,0.00071868,0.000153887,0.00100097,0.000980735,0.00136197,0.00221717,0.00163456,0.00120428,0.000980735,0.0014157,0.00145785,0.000696678,0.000696678,0.000632889,0.000653943,0.00185117,0.000980735,0.00142812,0.00195521,0.00163456,0.001041,0.000980735,0.00150504,0.00132368,0.000696678,0.000696678,0.00183194,0.00126814,0.00263953,0.000980735,0.00090023,0.000551123,0.00163456,0.00158719,0.000980735,0.00124281,0.00101824,0.000700057,0.000700057,0.00201172,0.000205183,0.00169009,0.000980735,0.00142089,0.00109487,0.00163456,0.00127954,0.000980735,0.00144749,0.00121046,0.000696678,0.000696678,0.0023568,0.0010665,0.00154645,0.000980735
0.00120941,0.00169816,0.00163201,0.00102845,0.000979203,0.00134421,0.00189616,0.00069662,0.00069662,0.000282084,0.000833345,0.000981202,0.000979203,0.000654118,0.00168928,0.00163201,0.000746727,0.000979203,0.00104684,0.00153418,0.000700004,0.000700004,0.000762872,0.000979204,0.000843371,0.000979203,0.000725424,0.00185121,0.00163201,0.000781274,0.000979203,0.00217579,0.00171517,0.00069662,0.00069662,0.000141589,0.00164933,0.00231271,0.000979203,0.00156673,0.0017848,0.00163201,0.0018151,0.000979203,0.00167704,0.00134661,0.00069662,0.00069662,0.000825261,0.000986523,0.000923178,0.000979203,0.00132926,0.00164954,0.00163201,0.000393892,0.000979203,0.00170944,0.00118032,0.00069662,0.00069662,0.000728986,0.000151422,0.0010093,0.000979203,0.00135701,0.00223905,0.00163201,0.0011998,0.000979203,0.00142235,0.00146115,0.00069662,0.00069662,0.000647612,0.000652914,0.00185364,0.000979203,0.00142144,0.00194923,0.00163201,0.00104165,0.000979203,0.00151153,0.00132112,0.00069662,0.00069662,0.00183315,0.00126484,0.00264484,0.000979203,0.000913455,0.000564734,0.00163201,0.00161657,0.000979203,0.00124523,0.00102229,0.000700004,0.000700004,0.00201434,0.000201896,0.0016818,0.000979203,0.00141691,0.00111373,0.00163201,0.00127863,0.000979203,0.00145343,0.00121096,0.00069662,0.00069662,0.00236838,0.00106122,0.00154785,0.000979203
0.00120482,0.00171389,0.00162934,0.00102466,0.000977607,0.00134697,0.00190136,0.000696561,0.000696561,0.000289365,0.000833956,0.000979547,0.000977607,0.000652997,0.0017052,0.00162934,0.000755796,0.000977607,0.00105026,0.001535,0.00069995,0.00069995,0.000780298,0.000977607,0.000848907,0.000977607,0.000717948,0.00186477,0.00162934,0.000774828,0.000977607,0.00221534,0.0016988,0.000696561,0.000696561,0.000146656,0.00166614,0.00231685,0.000977607,0.00156417,0.00179915,0.00162934,0.00180809,0.000977607,0.00167976,0.00134871,0.000696561,0.000696561,0.00084416,0.000984732,0.000917694,0.000977607,0.00132884,0.00166634,0.00162934,0.000396541,0.000977607,0.00171385,0.00118977,0.000696561,0.000696561,0.000739369,0.000148987,0.00101757,0.000977607,0.00135198,0.00226058,0.00162934,0.00119539,0.000977607,0.00142893,0.00146436,0.000696561,0.000696561,0.000662563,0.000651842,0.00185578,0.000977607,0.00141462,0.00194304,0.00162934,0.00104229,0.000977607,0.00151798,0.0013185,0.000696561,0.000696561,0.00183425,0.00126146,0.00264943,0.000977607,0.000926616,0.000578609,0.00162934,0.00164607,0.000977607,0.00124762,0.00102631,0.00069995,0.00069995,0.00201672,0.000198649,0.0016734,0.000977607,0.00141276,0.00113268,0.00162934,0.00127783,0.000977607,0.00145933,0.00121142,0.000696561,0.000696561,0.00237951,0.00105594,0.00154906,0.000977607
0.00120016,0.00172933,0.00162657,0.00102094,0.000975945,0.00134969,0.0019064,0.000696503,0.000696503,0.000296802,0.000834575,0.000977829,0.000975945,0.000651835,0.00172084,0.00162657,0.000764918,0.000975945,0.00105367,0.00153575,0.000699896,0.000699896,0.000797983,0.000975945,0.000854425,0.000975945,0.000710463,0.00187807,0.00162657,0.000768561,0.000975945,0.00225502,0.0016823,0.000696503,0.000696503,0.000151862,0.00168265,0.00232035,0.000975945,0.00156151,0.00181324,0.00162657,0.00180107,0.000975945,0.0016824,0.00135074,0.000696503,0.000696503,0.000863252,0.000982881,0.000912182,0.000975945,0.0013283,0.00168283,0.00162657,0.000399239,0.000975945,0.00171821,0.00119917,0.000696503,0.000696503,0.000749829,0.00014658,0.00102578,0.000975945,0.00134687,0.00228172,0.00162657,0.00119105,0.000975945,0.00143545,0.00146749,0.000696503,0.000696503,0.000677743,0.000650726,0.0018576,0.000975945,0.00140765,0.00193665,0.00162657,0.00104293,0.000975945,0.00152439,0.0013158,0.000696503,0.000696503,0.00183522,0.001258,0.00265331,0.000975945,0.000939706,0.000592747,0.00162657,0.00167567,0.000975945,0.00124999,0.00103029,0.000699896,0.000699896,0.00201889,0.00019544,0.00166491,0.000975945,0.00140845,0.00115171,0.00162657,0.00127716,0.000975945,0.00146516,0.00121182,0.000696503,0.000696503,0.0023902,0.00105067,0.00155008,0.000975945
0.00119544,0.00174449,0.0016237,0.00101729,0.000974218,0.00135238,0.00191127,0.000696445,0.000696445,0.000304397,0.000835201,0.000976047,0.000974218,0.000650632,0.00173619,0.0016237,0.000774089,0.000974218,0.00105707,0.00153643,0.000699842,0.000699842,0.000815926,0.000974218,0.000859923,0.000974218,0.00070297,0.00189111,0.0016237,0.000762478,0.000974218,0.00229482,0.00166567,0.000696445,0.000696445,0.00015721,0.00169885,0.00232322,0.000974218,0.00155875,0.00182706,0.0016237,0.00179402,0.000974218,0.00168498,0.0013527,0.000696445,0.000696445,0.000882531,0.00098097,0.000906644,0.000974218,0.00132764,0.00169903,0.0016237,0.000401984,0.000974218,0.00172252,0.00120851,0.000696445,0.000696445,0.000760365,0.000144203,0.00103394,0.000974218,0.00134169,0.00230247,0.0016237,0.00118679,0.000974218,0.00144189,0.00147053,0.000696445,0.000696445,0.000693151,0.000649568,0.00185908,0.000974218,0.00140056,0.00193005,0.0016237,0.00104356,0.000974218,0.00153076,0.00131303,0.000696445,0.000696445,0.00183608,0.00125446,0.00265646,0.000974218,0.000952717,0.000607145,0.0016237,0.00170537,0.000974218,0.00125232,0.00103423,0.000699842,0.000699842,0.00202083,0.00019227,0.00165631,0.000974218,0.00140398,0.00117082,0.0016237,0.00127661,0.000974218,0.00147094,0.00121218,0.000696445,0.000696445,0.00240043,0.00104541,0.00155091,0.000974218
0.00119065,0.00175935,0.00162071,0.0010137,0.000972427,0.00135504,0.00191598,0.000696386,0.000696386,0.000312152,0.000835836,0.000974203,0.000972427,0.000649389,0.00175124,0.00162071,0.000783307,0.000972427,0.00106045,0.00153704,0.000699787,0.000699787,0.000834128,0.000972427,0.0008654,0.000972427,0.000695471,0.00190386,0.00162071,0.000756584,0.000972427,0.0023347,0.00164892,0.000696386,0.000696386,0.000162701,0.00171473,0.00232544,0.000972427,0.00155588,0.00184059,0.00162071,0.00178697,0.000972427,0.00168748,0.00135459,0.000696386,0.000696386,0.000901991,0.000978999,0.000901079,0.000972427,0.00132686,0.0017149,0.00162071,0.000404775,0.000972427,0.00172678,0.00121779,0.000696386,0.000696386,0.000770976,0.000141854,0.00104203,0.000972427,0.00133644,0.00232281,0.00162071,0.00118261,0.000972427,0.00144826,0.00147348,0.000696386,0.000696386,0.000708788,0.000648368,0.00186024,0.000972427,0.00139333,0.00192326,0.00162071,0.00104418,0.000972427,0.0015371,0.00131018,0.000696386,0.000696386,0.00183682,0.00125085,0.00265889,0.000972427,0.000965639,0.000621802,0.00162071,0.00173514,0.000972427,0.00125463,0.00103813,0.000699787,0.000699787,0.00202255,0.000189138,0.00164761,0.000972427,0.00139936,0.00118998,0.00162071,0.00127618,0.000972427,0.00147667,0.00121249,0.000696386,0.000696386,0.00241022,0.00104014,0.00155155,0.000972427
0.00118581,0.0017739,0.00161762,0.00101018,0.000970572,0.00135765,0.00192053,0.000696328,0.000696328,0.000320072,0.000836478,0.000972296,0.000970572,0.000648104,0.00176596,0.00161762,0.00079257,0.000970572,0.00106383,0.00153758,0.000699733,0.000699733,0.000852587,0.000970572,0.000870856,0.000970572,0.000687969,0.00191631,0.00161762,0.000750884,0.000970572,0.00237464,0.00163205,0.000696328,0.000696328,0.000168337,0.00173028,0.00232702,0.000970572,0.00155291,0.00185382,0.00161762,0.00177989,0.000970572,0.00168992,0.00135641,0.000696328,0.000696328,0.000921624,0.000976968,0.000895488,0.000970572,0.00132595,0.00173044,0.00161762,0.000407612,0.000970572,0.001731,0.001227,0.000696328,0.000696328,0.000781661,0.000139533,0.00105006,0.000970572,0.00133111,0.00234272,0.00161762,0.00117851,0.000970572,0.00145456,0.00147634,0.000696328,0.000696328,0.000724652,0.000647125,0.00186107,0.000970572,0.00138596,0.00191626,0.00161762,0.0010448,0.000970572,0.00154339,0.00130727,0.000696328,0.000696328,0.00183744,0.00124716,0.00266059,0.000970572,0.000978464,0.000636712,0.00161762,0.00176498,0.000970572,0.00125691,0.00104199,0.000699733,0.000699733,0.00202405,0.000186044,0.00163882,0.000970572,0.00139458,0.0012092,0.00161762,0.00127588,0.000970572,0.00148233,0.00121274,0.000696328,0.000696328,0.00241954,0.00103489,0.001552,0.000970572
0.00118091,0.00178812,0.00161442,0.00100674,0.000968653,0.00136023,0.0019249,0.000696269,0.000696269,0.000328158,0.000837128,0.000970326,0.000968653,0.000646779,0.00178037,0.00161442,0.000801875,0.000968653,0.00106719,0.00153805,0.000699679,0.000699679,0.000871303,0.000968653,0.00087629,0.000968653,0.000680464,0.00192846,0.00161442,0.000745385,0.000968653,0.00241464,0.00161508,0.000696269,0.000696269,0.00017412,0.00174548,0.00232796,0.000968653,0.00154984,0.00186675,0.00161442,0.00177281,0.000968653,0.00169228,0.00135816,0.000696269,0.000696269,0.000941423,0.000974877,0.000889874,0.000968653,0.00132493,0.00174563,0.00161442,0.000410493,0.000968653,0.00173516,0.00123614,0.000696269,0.000696269,0.000792419,0.000137241,0.00105802,0.000968653,0.00132571,0.00236219,0.00161442,0.00117448,0.000968653,0.00146079,0.00147912,0.000696269,0.000696269,0.000740743,0.00064584,0.00186157,0.000968653,0.00137847,0.00190907,0.00161442,0.0010454,0.000968653,0.00154964,0.00130428,0.000696269,0.000696269,0.00183795,0.0012434,0.00266156,0.000968653,0.000991185,0.000651875,0.00161442,0.00179485,0.000968653,0.00125915,0.00104581,0.000699679,0.000699679,0.00202532,0.000182988,0.00162993,0.000968653,0.00138964,0.00122846,0.00161442,0.0012757,0.000968653,0.00148793,0.00121295,0.000696269,0.000696269,0.00242842,0.00102964,0.00155226,0.000968653
0.00117595,0.00180201,0.00161112,0.00100336,0.00096667,0.00136277,0.0019291,0.000696211,0.000696211,0.000336414,0.000837787,0.000968294,0.00096667,0.000645413,0.00179443,0.00161112,0.00081122,0.00096667,0.00107053,0.00153844,0.000699624,0.000699624,0.000890276,0.00096667,0.000881699,0.00096667,0.000672959,0.0019403,0.00161112,0.00074009,0.00096667,0.00245466,0.00159801,0.000696211,0.000696211,0.000180053,0.00176033,0.00232825,0.00096667,0.00154667,0.00187935,0.00161112,0.00176571,0.00096667,0.00169457,0.00135984,0.000696211,0.000696211,0.000961381,0.000972728,0.000884236,0.00096667,0.00132379,0.00176048,0.00161112,0.000413418,0.00096667,0.00173926,0.00124521,0.000696211,0.000696211,0.00080325,0.000134977,0.00106591,0.00096667,0.00132025,0.0023812,0.00161112,0.00117054,0.00096667,0.00146694,0.0014818,0.000696211,0.000696211,0.000757062,0.000644513,0.00186173,0.00096667,0.00137086,0.00190169,0.00161112,0.001046,0.00096667,0.00155585,0.00130122,0.000696211,0.000696211,0.00183833,0.00123956,0.0026618,0.00096667,0.00100379,0.000667285,0.00161112,0.00182476,0.00096667,0.00126137,0.00104959,0.000699624,0.000699624,0.00202637,0.00017997,0.00162095,0.00096667,0.00138456,0.00124774,0.00161112,0.00127563,0.00096667,0.00149346,0.0012131,0.000696211,0.000696211,0.00243683,0.00102439,0.00155232,0.00096667
0.00117094,0.00181554,0.00160771,0.00100005,0.000964625,0.00136528,0.00193312,0.000696152,0.000696152,0.000344842,0.000838454,0.000966201,0.000964625,0.000644008,0.00180814,0.00160771,0.000820602,0.000964625,0.00107386,0.00153876,0.000699569,0.000699569,0.000909503,0.000964625,0.000887085,0.000964625,0.000665455,0.0019518,0.00160771,0.000735006,0.000964625,0.00249468,0.00158085,0.000696152,0.000696152,0.000186136,0.00177482,0.00232789,0.000964625,0.0015434,0.00189162,0.00160771,0.0017586,0.000964625,0.00169679,0.00136145,0.000696152,0.000696152,0.000981489,0.000970519,0.000878575,0.000964625,0.00132253,0.00177495,0.00160771,0.000416384,0.000964625,0.00174332,0.00125421,0.000696152,0.000696152,0.000814154,0.000132742,0.00107373,0.000964625,0.00131471,0.00239974,0.00160771,0.00116668,0.000964625,0.00147301,0.00148439,0.000696152,0.000696152,0.000773607,0.000643145,0.00186157,0.000964625,0.00136312,0.00189411,0.00160771,0.00104659,0.000964625,0.00156201,0.00129809,0.000696152,0.000696152,0.0018386,0.00123565,0.0026613,0.000964625,0.00101628,0.00068294,0.00160771,0.00185467,0.000964625,0.00126356,0.00105333,0.000699569,0.000699569,0.00202719,0.000176989,0.00161188,0.000964625,0.00137932,0.00126705,0.00160771,0.0012757,0.000964625,0.00149893,0.00121321,0.000696152,0.000696152,0.00244479,0.00101915,0.0015522,0.000964625
0.00116586,0.00182872,0.0016042,0.000996809,0.000962517,0.00136775,0.00193697,0.000696094,0.000696094,0.000353446,0.000839129,0.000964047,0.000962517,0.000642562,0.00182149,0.0016042,0.000830019,0.000962517,0.00107717,0.001539,0.000699515,0.000699515,0.000928985,0.000962517,0.000892445,0.000962517,0.000657955,0.00196296,0.0016042,0.000730138,0.000962517,0.00253468,0.0015636,0.000696094,0.000696094,0.000192372,0.00178892,0.00232689,0.000962517,0.00154003,0.00190354,0.0016042,0.00175148,0.000962517,0.00169894,0.00136299,0.000696094,0.000696094,0.00100174,0.000968252,0.000872892,0.000962517,0.00132115,0.00178905,0.0016042,0.000419393,0.000962517,0.00174732,0.00126312,0.000696094,0.000696094,0.000825128,0.000130534,0.00108147,0.000962517,0.00130911,0.00241779,0.0016042,0.00116291,0.000962517,0.00147901,0.00148689,0.000696094,0.000696094,0.000790378,0.000641735,0.00186107,0.000962517,0.00135525,0.00188634,0.0016042,0.00104717,0.000962517,0.00156814,0.00129488,0.000696094,0.000696094,0.00183876,0.00123166,0.00266008,0.000962517,0.00102863,0.000698835,0.0016042,0.00188458,0.000962517,0.00126572,0.00105702,0.000699515,0.000699515,0.0020278,0.000174046,0.00160271,0.000962517,0.00137394,0.00128635,0.0016042,0.00127588,0.000962517,0.00150434,0.00121326,0.000696094,0.000696094,0.00245229,0.00101392,0.00155189,0.000962517
0.00116073,0.00184153,0.00160058,0.000993643,0.000960347,0.00137017,0.00194064,0.000696035,0.000696035,0.000362227,0.000839812,0.000961832,0.000960347,0.000641077,0.00183446,0.00160058,0.000839468,0.000960347,0.00108047,0.00153918,0.00069946,0.00069946,0.000948719,0.000960347,0.000897779,0.000960347,0.00065046,0.00197377,0.00160058,0.000725491,0.000960347,0.00257464,0.00154627,0.000696035,0.000696035,0.000198762,0.00180264,0.00232525,0.000960347,0.00153656,0.00191511,0.00160058,0.00174435,0.000960347,0.00170101,0.00136445,0.000696035,0.000696035,0.00102213,0.000965927,0.000867188,0.000960347,0.00131965,0.00180276,0.00160058,0.000422441,0.000960347,0.00175127,0.00127195,0.000696035,0.000696035,0.000836172,0.000128354,0.00108914,0.000960347,0.00130344,0.00243534,0.00160058,0.00115922,0.000960347,0.00148493,0.0014893,0.000696035,0.000696035,0.000807374,0.000640285,0.00186024,0.000960347,0.00134727,0.00187839,0.00160058,0.00104774,0.000960347,0.00157421,0.00129161,0.000696035,0.000696035,0.00183879,0.0012276,0.00265812,0.000960347,0.00104085,0.000714966,0.00160058,0.00191446,0.000960347,0.00126784,0.00106067,0.00069946,0.00069946,0.00202818,0.000171139,0.00159346,0.000960347,0.0013684,0.00130566,0.00160058,0.00127618,0.000960347,0.00150968,0.00121325,0.000696035,0.000696035,0.00245934,0.00100869,0.00155138,0.000960347
0.00115555,0.00185396,0.00159686,0.000990549,0.000958116,0.00137257,0.00194414,0.000695976,0.000695976,0.00037119,0.000840504,0.000959556,0.000958116,0.000639552,0.00184705,0.00159686,0.000848946,0.000958116,0.00108375,0.00153927,0.000699405,0.000699405,0.000968705,0.000958116,0.000903085,0.000958116,0.000642971,0.00198422,0.00159686,0.000721069,0.000958116,0.00261453,0.00152887,0.000695976,0.000695976,0.000205307,0.00181596,0.00232296,0.000958116,0.00153299,0.00192632,0.00159686,0.0017372,0.000958116,0.00170301,0.00136584,0.000695976,0.000695976,0.00104264,0.000963544,0.000861463,0.000958116,0.00131804,0.00181607,0.00159686,0.000425529,0.000958116,0.00175516,0.0012807,0.000695976,0.000695976,0.000847286,0.000126202,0.00109673,0.000958116,0.0012977,0.00245237,0.00159686,0.00115561,0.000958116,0.00149076,0.00149162,0.000695976,0.000695976,0.000824594,0.000638793,0.00185908,0.000958116,0.00133918,0.00187025,0.00159686,0.0010483,0.000958116,0.00158025,0.00128826,0.000695976,0.000695976,0.00183871,0.00122347,0.00265544,0.000958116,0.00105291,0.000731328,0.00159686,0.0019443,0.000958116,0.00126994,0.00106427,0.000699405,0.000699405,0.00202835,0.00016827,0.00158413,0.000958116,0.00136273,0.00132494,0.00159686,0.00127661,0.000958116,0.00151495,0.0012132,0.000695976,0.000695976,0.00246593,0.00100346,0.00155069,0.000958116
0.00115031,0.001866,0.00159304,0.000987528,0.000955823,0.00137492,0.00194744,0.000695918,0.000695918,0.000380336,0.000841204,0.000957221,0.000955823,0.000637988,0.00185924,0.00159304,0.000858452,0.000955823,0.00108701,0.0015393,0.00069935,0.00069935,0.000988941,0.000955823,0.000908363,0.000955823,0.000635491,0.0019943,0.00159304,0.00071688,0.000955823,0.00265433,0.0015114,0.000695918,0.000695918,0.00021201,0.00182887,0.00232003,0.000955823,0.00152932,0.00193714,0.00159304,0.00173006,0.000955823,0.00170494,0.00136716,0.000695918,0.000695918,0.00106327,0.000961104,0.00085572,0.000955823,0.00131631,0.00182897,0.00159304,0.000428655,0.000955823,0.001759,0.00128935,0.000695918,0.000695918,0.000858469,0.000124077,0.00110423,0.000955823,0.0012919,0.00246887,0.00159304,0.00115209,0.000955823,0.00149652,0.00149384,0.000695918,0.000695918,0.000842036,0.000637261,0.0018576,0.000955823,0.00133096,0.00186192,0.00159304,0.00104885,0.000955823,0.00158623,0.00128485,0.000695918,0.000695918,0.00183852,0.00121927,0.00265202,0.000955823,0.00106483,0.000747917,0.00159304,0.00197408,0.000955823,0.001272,0.00106782,0.00069935,0.00069935,0.00202829,0.000165437,0.00157471,0.000955823,0.00135691,0.0013442,0.00159304,0.00127716,0.000955823,0.00152015,0.00121308,0.000695918,0.000695918,0.00247206,0.000998246,0.0015498,0.000955823
0.00114502,0.00187763,0.00158912,0.000984581,0.00095347,0.00137723,0.00195057,0.000695859,0.000695859,0.000389671,0.000841914,0.000954826,0.00095347,0.000636385,0.00187103,0.00158912,0.000867982,0.00095347,0.00109026,0.00153924,0.000699295,0.000699295,0.00100942,0.00095347,0.000913612,0.00095347,0.000628022,0.00200399,0.00158912,0.000712926,0.00095347,0.00269401,0.00149388,0.000695859,0.000695859,0.000218872,0.00184136,0.00231646,0.00095347,0.00152555,0.00194758,0.00158912,0.0017229,0.00095347,0.0017068,0.0013684,0.000695859,0.000695859,0.001084,0.000958606,0.000849958,0.00095347,0.00131446,0.00184146,0.00158912,0.000431819,0.00095347,0.00176277,0.00129792,0.000695859,0.000695859,0.000869719,0.00012198,0.00111165,0.00095347,0.00128604,0.00248482,0.00158912,0.00114865,0.00095347,0.0015022,0.00149597,0.000695859,0.000695859,0.0008597,0.000635689,0.00185578,0.00095347,0.00132264,0.00185342,0.00158912,0.00104938,0.00095347,0.00159217,0.00128136,0.000695859,0.000695859,0.0018382,0.001215,0.00264788,0.00095347,0.00107657,0.000764728,0.00158912,0.00200378,0.00095347,0.00127403,0.00107133,0.000699295,0.000699295,0.00202801,0.00016264,0.00156521,0.00095347,0.00135095,0.00136341,0.00158912,0.00127783,0.00095347,0.00152528,0.00121292,0.000695859,0.000695859,0.00247774,0.000993032,0.00154873,0.00095347
0.00113968,0.00188885,0.00158509,0.000981708,0.000951056,0.00137951,0.0019535,0.0006958,0.0006958,0.000399195,0.000842631,0.000952371,0.000951056,0.000634743,0.00188241,0.00158509,0.000877534,0.000951056,0.00109349,0.00153911,0.00069924,0.00069924,0.00103015,0.000951056,0.00091883,0.000951056,0.000620564,0.00201329,0.00158509,0.000709215,0.000951056,0.00273356,0.0014763,0.0006958,0.0006958,0.000225894,0.00185341,0.00231226,0.000951056,0.00152169,0.00195762,0.00158509,0.00171573,0.000951056,0.00170858,0.00136956,0.0006958,0.0006958,0.00110484,0.000956052,0.000844178,0.000951056,0.00131249,0.00185351,0.00158509,0.000435019,0.000951056,0.0017665,0.00130639,0.0006958,0.0006958,0.000881036,0.00011991,0.00111899,0.000951056,0.00128012,0.00250021,0.00158509,0.0011453,0.000951056,0.00150779,0.00149801,0.0006958,0.0006958,0.000877584,0.000634076,0.00185364,0.000951056,0.00131421,0.00184474,0.00158509,0.0010499,0.000951056,0.00159806,0.0012778,0.0006958,0.0006958,0.00183778,0.00121066,0.00264302,0.000951056,0.00108815,0.000781755,0.00158509,0.00203339,0.000951056,0.00127603,0.00107478,0.00069924,0.00069924,0.00202752,0.00015988,0.00155563,0.000951056,0.00134485,0.00138256,0.00158509,0.00127863,0.000951056,0.00153034,0.0012127,0.0006958,0.0006958,0.00248298,0.000987824,0.00154746,0.000951056
0.00113428,0.00189965,0.00158097,0.000978909,0.000948582,0.00138175,0.00195625,0.000695741,0.000695741,0.000408913,0.000843358,0.000949859,0.000948582,0.000633063,0.00189336,0.00158097,0.000887105,0.000948582,0.00109669,0.00153891,0.000699184,0.000699184,0.00105113,0.000948582,0.000924017,0.000948582,0.00061312,0.00202219,0.00158097,0.000705751,0.000948582,0.00277294,0.00145868,0.000695741,0.000695741,0.000233077,0.00186503,0.00230742,0.000948582,0.00151773,0.00196725,0.00158097,0.00170856,0.000948582,0.00171028,0.00137065,0.000695741,0.000695741,0.00112576,0.000953442,0.000838382,0.000948582,0.00131041,0.00186512,0.00158097,0.000438254,0.000948582,0.00177016,0.00131476,0.000695741,0.000695741,0.000892418,0.000117866,0.00112623,0.000948582,0.00127413,0.00251503,0.00158097,0.00114204,0.000948582,0.00151329,0.00149995,0.000695741,0.000695741,0.000895687,0.000632424,0.00185117,0.000948582,0.00130568,0.00183588,0.00158097,0.00105041,0.000948582,0.00160391,0.00127418,0.000695741,0.000695741,0.00183723,0.00120626,0.00263743,0.000948582,0.00109954,0.000798993,0.00158097,0.00206287,0.000948582,0.001278,0.00107819,0.000699184,0.000699184,0.00202681,0.000157155,0.00154598,0.000948582,0.00133861,0.00140166,0.00158097,0.00127954,0.000948582,0.00153533,0.00121243,0.000695741,0.000695741,0.00248776,0.00098262,0.00154601,0.000948582
