W_UWH_EFH,WW_UWH_EFH,W_UWB_EFH,WW_UWB_EFH,W_USH_EFH,WW_USH_EFH,W_USB_EFH,WW_USB_EFH,W_SWX_EFH,WW_SWX_EFH,W_SSX_EFH,WW_SSX_EFH,W_WWH_EFH,WW_WWH_EFH,W_WWB_EFH,WW_WWB_EFH,W_WSH_EFH,WW_WSH_EFH,W_WSB_EFH,WW_WSB_EFH,W_UWH_MFH,WW_UWH_MFH,W_UWB_MFH,WW_UWB_MFH,W_USH_MFH,WW_USH_MFH,W_USB_MFH,WW_USB_MFH,W_SWX_MFH,WW_SWX_MFH,W_SSX_MFH,WW_SSX_MFH,W_WWH_MFH,WW_WWH_MFH,W_WWB_MFH,WW_WWB_MFH,W_WSH_MFH,WW_WSH_MFH,W_WSB_MFH,WW_WSB_MFH
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853433,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276951,0,0,0,0,0,0,0,0.000958771999999941,0,0.00174520069808026,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0.00181818181818183,0,0,0,0,0.0112359550561797,0.000958773000000024,0,0,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0454545454545453,0,0,0.000958772000000052,0,0,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0.012658228,0,0,0.000958772770853433,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0.014429952676706,0.00338198724061908,0.0175814499274362,0.0000228679362003778,0.0074829675386238,0.0332879245343552,0.00959964159175269,0.0713467681323073,0.00786107553680861,0.00053136458370873,0.0625074338150921,0.01054173422648,0.0103298903602459,0.0192928240543169,0.0221846852931005,0.011619011788312,0.00955620697018862,0.00198294976598486,0.00983561103764933,0.0206671622758788
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0,0,0,0,0,0,0.000958772000000052,0,0,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0.012658227,0.00174520069808015,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808037,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0,0,0,0,0,0,0,0.0112359550561798,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654494,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772000000052,0,0.00174520069808037,0,0,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999913,0,0.00174520069808015,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0.0140845070422534,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00515463917525771,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0.0140845070422535,0.00133155792276951,0,0,0,0,0,0,0,0.000958771999999941,0,0.00174520069808026,0,0.000958772770853433,0,0.00103092783505143,0,0.0179825747686424,0.00235694199729245,0.0131955675583519,0.00200018215299304,0.0107108714811281,0.0637374899120366,0.0117253715044132,0.0268147599871709,0.000280353787970871,0.00295762262224213,0.0482817485404112,0.000666050500603241,0.0128954910287116,0.00695145778258959,0.0184913857723214,0.0990045773764736,0.0126853527727557,0.00233521639621062,0.0087680530051399,0.00160589000573048
0.00191938579654516,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0.00181818181818172,0,0,0,0,0,0,0,0.00174520069808037,0,0.000958772770853211,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808015,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276951,0,0,0,0,0,0,0,0,0,0.00174520069808037,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958771999999941,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808026,0.0281690140845071,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0,0.000958772999999913,0,0.00174520069808026,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808037,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853433,0,0,0,0.00960340681241423,0.0254969569599017,0.00916539927557751,0.0156357961008983,0.0182467497051339,0.00890555165810811,0.00770902717116905,0.00318041601789162,0,0.0746561979075284,0,0.0000311359238756793,0.0093007927064674,0.0073666981935364,0.00532711736862095,0.0096281665412591,0.011773275310311,0.000276562883002199,0.00846051036557379,0.0130242616197129
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808015,0,0,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808037,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0185185185185185,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808037,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.037037037037037,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0.0555555555555557,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.00191754600000005,0,0,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00575815738963525,0.0555555555555555,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999913,0,0.00174520069808015,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00575815738963548,0.0185185185185185,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.00191754500000008,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00575815738963525,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0.00174520069808037,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00575815738963525,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0.000958772000000052,0,0,0.0140845070422534,0.000958772770853433,0,0,0,0.0149074173422242,0.0192987579422296,0.0106529265196488,0.056963182114541,0.00982673659620721,0.00265453943655145,0.00423386855359154,0.0132391056350155,0.0218037254090494,0,0.000137383081848221,0.0269928372309316,0.0127959267642076,0.0141459492505159,0.008051983066093,0.0234133530126758,0.0114512382367988,0.0142771263875077,0.00964890603019172,0.0100093055792175
0.00191938579654516,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0,0,0,0,0,0.0112359550561799,0.000958773000000024,0,0.00174520069808026,0,0.000958772770853211,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0.00181818181818172,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0.0112359550561797,0.000958771999999941,0,0.00174520069808026,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0454545454545454,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654494,0,0.00257731958762897,0,0,0,0.00181818181818183,0,0,0.0454545454545455,0,0.0112359550561798,0,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0.0112359550561797,0.000958771999999941,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0.0112359550561797,0.000958773000000024,0.012658228,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0.00181818181818183,0,0,0,0,0.0224719101123597,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0.00133155792276973,0,0.00181818181818183,0,0,0.0454545454545454,0,0,0,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772000000052,0,0.00174520069808015,0,0.000958772770853211,0,0,0,0.00761429560072462,0.00986041134797911,0.00627599933419543,0.0175015938386891,0.00603445441593194,0.00153632183476286,0.0170091490564679,0.00299657050116232,0.0181547659896541,0.00152602910457439,0,0.0344739244887844,0.0073932741901994,0.00959496989709548,0.0113684574127711,0.0703700488124867,0.0123706398282023,0.00303893563787479,0.0105944694911728,0.0324798271562873
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0.0126582279999999,0.00174520069808026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853211,0,0,0.0370370370370371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0,0,0.000958772770853433,0,0,0.0370370370370371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00383877159309021,0,0.00257731958762886,0,0.00133155792276951,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808037,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654505,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958772000000052,0,0,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999913,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762863,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505143,0,0.00762975574537068,0.00195639427022449,0.0239733670327412,0.0241925825787997,0.0126456293893906,0.0005538568088908,0.0149067299557625,0.0117304581825823,0,0.000799019763868945,0.0000805980746842906,0.00277210160957661,0.0106039610295203,0.00164985153245758,0.0147885298117262,0.00857606934074203,0.0112384669368002,0.00543907003237658,0.0109634080915734,0.0116780340576455
0,0,0.00257731958762897,0,0.00133155792276973,0,0,0,0,0,0,0,0.000958771999999941,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276951,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958771999999941,0,0,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0.00257731958762897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853433,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276962,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853433,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654494,0,0,0,0.00133155792276962,0,0.00181818181818172,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276973,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505165,0,0.018595183000243,0.00826858315488833,0.0226245214056265,0.0012531629037807,0.0171633551109723,0.0113485842427795,0.00792793442398407,0.000814435639110805,0.00166201767530139,0.00211177964258103,0.000329719396435729,0.000714547930418815,0.0126628172543793,0.00695076340063148,0.0152180868170262,0.000112143311917578,0.0113127501249289,0.00437972633298883,0.011342540266322,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000958772999999913,0,0.00174520069808026,0,0.000958772770853322,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00191938579654516,0,0,0,0.00133155792276951,0,0,0,0,0,0,0,0.000958772000000052,0,0,0,0.000958772770853322,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276962,0,0,0,0,0,0,0,0,0,0.00174520069808026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0051546391752576,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0.000958772770853211,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762897,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772999999913,0,0.00174520069808037,0,0,0,0.00103092783505165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0.00174520069808026,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762886,0,0.00133155792276973,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00181818181818183,0,0,0,0,0,0.000958772000000052,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00257731958762875,0,0,0,0,0,0,0,0,0,0.000958773000000024,0,0,0,0,0,0.00103092783505154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00133155792276951,0,0,0,0,0,0,0,0.000958772999999913,0,0.00174520069808015,0,0,0,0.00103092783505143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958772770853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
